BUGGY_CODE,FIXED_CODE
"at::Tensor & , at::Tensor , const AllgatherOptions & ) { throw std::runtime_error ( ""no for _allgather_base in Gloo process group"" ) ; }  ","at::Tensor & , at::Tensor & , const AllgatherOptions & ) { TORCH_CHECK ( false , ""no support for _allgather_base in Gloo process group"" ) ; } "
cudaError_t err = cudaEventQuery ( event ) ; if ( err == cudaErrorNotReady ) { break ; } else if ( err != cudaSuccess ) { return err ; ,cudaError_t err = cudaEventQuery ( event ) ; if ( err == cudaErrorNotReady ) { cudaGetLastError ( ) ; break ; } else if ( err != cudaSuccess ) { return err ; 
cudaError_t err = cudaEventQuery ( event ) ; if ( err == cudaErrorNotReady ) { break ; } else if ( err != cudaSuccess ) { return err ;  ,cudaError_t err = cudaEventQuery ( event ) ; if ( err == cudaErrorNotReady ) { cudaGetLastError ( ) ; break ; } else if ( err != cudaSuccess ) { return err ; 
"cleanupKey_ ( ""cleanup/"" ) , regularPrefix_ ( ""/"" ) { if ( numWorkers_ < 1 ) { throw std::runtime_error ( ""Number of workers for FileStore should be greater than zero"" ) ; } } ","cleanupKey_ ( ""cleanup/"" ) , regularPrefix_ ( ""/"" ) { if ( numWorkers_ < 1 ) { TORCH_CHECK ( false , ""Number of workers for FileStore should be greater than zero"" ) ; } } "
"( ) , regularPrefix_ ""/"" ) { if numWorkers_ < 1 ) { throw std::runtime_error ( ""Number of workers for FileStore than zero"" ) ; } }  ","cleanupKey_ ( ""cleanup/"" ) , regularPrefix_ ( ""/"" ) { if ( numWorkers_ < 1 ) { TORCH_CHECK ( false , ""Number of workers for FileStore should be greater than zero"" ) ; } } "
"cleanupKey_ ( ""cleanup/"" ) , regularPrefix_ ( ""/"" ) { if ( numWorkers_ < 1 ) { throw std::runtime_error ( ""Number of workers for FileStore should be greater than zero"" ) ; } }  ","cleanupKey_ ( ""cleanup/"" ) , regularPrefix_ ( ""/"" ) { if ( numWorkers_ < 1 ) { TORCH_CHECK ( false , ""Number of workers for FileStore should be greater than zero"" ) ; } } "
"invalidArgument ( ""unsupported layout"" ) ; } } else { throw std::runtime_error ( ""Invalid backend"" ) ; } enqueue ( work ) ; return work ; ","invalidArgument ( ""unsupported layout"" ) ; } } else { TORCH_CHECK ( false , ""Invalid backend"" ) ; } enqueue ( work ) ; return work ; "
"invalidArgument ( ""unsupported layout"" ) ; } } else { throw std::runtime_error ( ""Invalid backend"" ) ; } enqueue ( work ) ; return work ;  ","invalidArgument ( ""unsupported layout"" ) ; } } else { TORCH_CHECK ( false , ""Invalid backend"" ) ; } enqueue ( work ) ; return work ; "
"static void polygamma_kernel ( TensorIteratorBase & iter , int64_t n ) { if ( n == 0 ) { digamma_kernel ( iter ) ; } else { AT_DISPATCH_FLOATING_TYPES_AND ( kBFloat16 , iter . dtype ( ) , ""polygamma"" , [ & ] ( ) { cpu_kernel ( ","static void polygamma_kernel ( TensorIteratorBase & iter , int64_t n ) { if ( n == 0 ) { digamma_kernel ( iter ) ; } else if ( n == 1 ) { trigamma_kernel ( iter ) ; } else { AT_DISPATCH_FLOATING_TYPES_AND ( kBFloat16 , iter . dtype ( ) , ""polygamma"" , [ & ] ( ) { cpu_kernel ( "
"static void polygamma_kernel ( TensorIteratorBase & iter , int64_t n ) { if ( n == 0 ) { digamma_kernel ( iter ) ; } else { AT_DISPATCH_FLOATING_TYPES_AND ( kBFloat16 , iter . dtype ( ) , ""polygamma"" , [ & ] ( ) { cpu_kernel (  ","static void polygamma_kernel ( TensorIteratorBase & iter , int64_t n ) { if ( n == 0 ) { digamma_kernel ( iter ) ; } else if ( n == 1 ) { trigamma_kernel ( iter ) ; } else { AT_DISPATCH_FLOATING_TYPES_AND ( kBFloat16 , iter . dtype ( ) , ""polygamma"" , [ & ] ( ) { cpu_kernel ( "
"static polygamma_kernel TensorIteratorBase & iter , int64_t n { if ( == 0 ) { ( ) ; else { AT_DISPATCH_FLOATING_TYPES_AND ( kBFloat16 . dtype ( ) , ""polygamma"" [ & ] ( ) { cpu_kernel  ","static void polygamma_kernel ( TensorIteratorBase & iter , int64_t n ) { if ( n == 0 ) { digamma_kernel ( iter ) ; } else if ( n == 1 ) { trigamma_kernel ( iter ) ; } else { AT_DISPATCH_FLOATING_TYPES_AND ( kBFloat16 , iter . dtype ( ) , ""polygamma"" , [ & ] ( ) { cpu_kernel ( "
"ComputeUnit & ComputeUnitFactory::get ( const std::string & cacheKey , std::function < std::shared_ptr<ComputeUnit> ( ) > factoryFn ) { auto it = computeUnits_ . find ( cacheKey ) ; if ( it != computeUnits_ . end ( ) ) { return * ( it -> second . get ( ) ) ; } ","ComputeUnit & ComputeUnitFactory::get ( const std::string & cacheKey , const std::function < std::shared_ptr<ComputeUnit> ( ) > factoryFn ) { const auto it = computeUnits_ . find ( cacheKey ) ; if ( it != computeUnits_ . end ( ) ) { return * ( it -> second . get ( ) ) ; } "
"ComputeUnit & ComputeUnitFactory::get ( const std::string & cacheKey , std::function < std::shared_ptr<ComputeUnit> ( ) > factoryFn ) { auto it = computeUnits_ . find ( cacheKey ) ; if ( it != computeUnits_ . end ( ) ) { return * ( it -> second . get ( ) ) ; }  ","ComputeUnit & ComputeUnitFactory::get ( const std::string & cacheKey , const std::function < std::shared_ptr<ComputeUnit> ( ) > factoryFn ) { const auto it = computeUnits_ . find ( cacheKey ) ; if ( it != computeUnits_ . end ( ) ) { return * ( it -> second . get ( ) ) ; } "
"ComputeUnit & ComputeUnitFactory::get ( const std::string & cacheKey , std::function < std::shared_ptr<ComputeUnit> ( ) > factoryFn ) { auto it = computeUnits_ . find ( cacheKey ) ; if ( it != computeUnits_ -> end ( ) ) { return * ( it . second . get ( ) ) ; }  ","ComputeUnit & ComputeUnitFactory::get ( const std::string & cacheKey , const std::function < std::shared_ptr<ComputeUnit> ( ) > factoryFn ) { const auto it = computeUnits_ . find ( cacheKey ) ; if ( it != computeUnits_ . end ( ) ) { return * ( it -> second . get ( ) ) ; } "
TORCH_INTERNAL_ASSERT ( old_indices_ . size ( ) == v -> indices ( ) . size ( ) ) ; bool equal_indices = true ; for ( size_t i = 0 ; i < v -> indices ( ) . size ( ) ; ++ i ) { ,"TORCH_INTERNAL_ASSERT ( old_indices_ . size ( ) == v -> indices ( ) . size ( ) , buildErrorMessage ( ""Expected ranks to match in RfactorStoreRewriter in the fuser."" ) ) ; bool equal_indices = true ; for ( size_t i = 0 ; i < v -> indices ( ) . size ( ) ; ++ i ) { "
TORCH_INTERNAL_ASSERT ( old_indices_ . size ( ) == v -> indices ( ) . size ( ) ) ; bool equal_indices = true ; for ( size_t i = 0 ; i < v -> indices ( ) . size ( ) ; ++ i ) {  ,"TORCH_INTERNAL_ASSERT ( old_indices_ . size ( ) == v -> indices ( ) . size ( ) , buildErrorMessage ( ""Expected ranks to match in RfactorStoreRewriter in the fuser."" ) ) ; bool equal_indices = true ; for ( size_t i = 0 ; i < v -> indices ( ) . size ( ) ; ++ i ) { "
TORCH_INTERNAL_ASSERT ( old_indices_ . size ( ) == v . indices ( ) . size ( ) ) ; bool equal_indices = true ; for ( size_t i = 0 ; i < v -> indices ( ) . size ( ) ; ++ i ) {  ,"TORCH_INTERNAL_ASSERT ( old_indices_ . size ( ) == v -> indices ( ) . size ( ) , buildErrorMessage ( ""Expected ranks to match in RfactorStoreRewriter in the fuser."" ) ) ; bool equal_indices = true ; for ( size_t i = 0 ; i < v -> indices ( ) . size ( ) ; ++ i ) { "
"if ( ompleted_ ) { throw std::runtime_error ( ""Operation timed out!"" ) ; } } if ( exception_ ) { ","if ( ompleted_ ) { TORCH_CHECK ( false , ""Operation timed out!"" ) ; } } if ( exception_ ) { "
"if ( ompleted_ ) { throw std::runtime_error ( timed out!"" ) ; } } if ( exception_ ) {  ","if ( ompleted_ ) { TORCH_CHECK ( false , ""Operation timed out!"" ) ; } } if ( exception_ ) { "
"if ( ompleted_ ) { throw std::runtime_error ( ""Operation timed out!"" ) ; } } if ( exception_ ) {  ","if ( ompleted_ ) { TORCH_CHECK ( false , ""Operation timed out!"" ) ; } } if ( exception_ ) { "
"auto attrVal = tryInsertConstant ( * graph , attr ) ; n -> output ( ) -> replaceAllUsesWith ( * attrVal ) ; n -> destroy ( ) ; } } } ","auto attrVal = tryInsertConstant ( * graph , attr ) ; n -> output ( ) -> replaceAllUsesWith ( * attrVal ) ; nodesToDestroy . emplace ( n ) ; } } } "
"auto attrVal = tryInsertConstant ( * graph , attr ) ; n -> output ( ) -> replaceAllUsesWith ( * attrVal ) ; n -> destroy ( ) ; } } }  ","auto attrVal = tryInsertConstant ( * graph , attr ) ; n -> output ( ) -> replaceAllUsesWith ( * attrVal ) ; nodesToDestroy . emplace ( n ) ; } } } "
"if ( jitFuture . hasError ( ) ) { auto errMsg = jitFuture . tryRetrieveErrorMessage ( ) ; VLOG ( 1 ) << ""Got exception: "" << errMsg ; throw std::runtime_error ( errMsg ) ; } } ","if ( jitFuture . hasError ( ) ) { auto errMsg = jitFuture . tryRetrieveErrorMessage ( ) ; VLOG ( 1 ) << ""Got exception: "" << errMsg ; TORCH_CHECK ( false , errMsg ) ; } } "
"if ( jitFuture hasError ( ) ) { auto errMsg = jitFuture . tryRetrieveErrorMessage ( ; VLOG ( 1 ) ""Got exception: << std::runtime_error ( errMsg ; } } ","if ( jitFuture . hasError ( ) ) { auto errMsg = jitFuture . tryRetrieveErrorMessage ( ) ; VLOG ( 1 ) << ""Got exception: "" << errMsg ; TORCH_CHECK ( false , errMsg ) ; } } "
"if ( jitFuture . hasError ( ) ) { auto errMsg = jitFuture . tryRetrieveErrorMessage ( ) ; VLOG ( 1 ) << ""Got exception: "" << errMsg ; throw std::runtime_error ( errMsg ) ; } }  ","if ( jitFuture . hasError ( ) ) { auto errMsg = jitFuture . tryRetrieveErrorMessage ( ) ; VLOG ( 1 ) << ""Got exception: "" << errMsg ; TORCH_CHECK ( false , errMsg ) ; } } "
"if ( jitFuture . hasError ( ) ) { auto errMsg = jitFuture tryRetrieveErrorMessage ( ) ; ( 1 << ""Got exception: "" << errMsg ; throw ( errMsg ) ; }  ","if ( jitFuture . hasError ( ) ) { auto errMsg = jitFuture . tryRetrieveErrorMessage ( ) ; VLOG ( 1 ) << ""Got exception: "" << errMsg ; TORCH_CHECK ( false , errMsg ) ; } } "
"Tensor ravel ( const Tensor & self ) { return self . reshape ( -1 ) ; } static inline void handle_unflatten_exception ( const std::runtime_error & e , ","Tensor ravel ( const Tensor & self ) { return self . contiguous ( ) . view ( -1 ) ; } static inline void handle_unflatten_exception ( const std::runtime_error & e , "
"Tensor ravel ( const Tensor & self ) { return self . reshape ( -1 ) ; } static inline void handle_unflatten_exception ( const std::runtime_error & e ,  ","Tensor ravel ( const Tensor & self ) { return self . contiguous ( ) . view ( -1 ) ; } static inline void handle_unflatten_exception ( const std::runtime_error & e , "
"Tensor ravel ( const Tensor & self ) { return self -> reshape ( -1 ) ; } static inline void handle_unflatten_exception ( const std::runtime_error & e ,  ","Tensor ravel ( const Tensor & self ) { return self . contiguous ( ) . view ( -1 ) ; } static inline void handle_unflatten_exception ( const std::runtime_error & e , "
"SmallVector < Constant * , 16 > worklist ; SmallPtrSet < Constant * , 16 > visited ; if ( auto CS = CallSite ( & I ) ) { Function * callee = CS . getCalledFunction ( ) ; if ( callee && allee -> isIntrinsic ( ) && visited . insert ( callee ) . second ) { CB ( callee ) ; } ","SmallVector < Constant * , 16 > worklist ; SmallPtrSet < Constant * , 16 > visited ; if ( _isCallSite ( & I ) ) { Function * callee = _getCalledFunction ( & I ) ; if ( callee && allee -> isIntrinsic ( ) && visited . insert ( callee ) . second ) { CB ( callee ) ; } "
"SmallVector < Constant * , 16 > worklist ; SmallPtrSet < Constant * , 16 > visited ; if ( auto CS = CallSite ( & I ) ) { Function * callee = CS . getCalledFunction ( ) ; if ( callee && allee -> isIntrinsic ( ) && visited . insert ( callee ) . second ) { CB ( callee ) ; }  ","SmallVector < Constant * , 16 > worklist ; SmallPtrSet < Constant * , 16 > visited ; if ( _isCallSite ( & I ) ) { Function * callee = _getCalledFunction ( & I ) ; if ( callee && allee -> isIntrinsic ( ) && visited . insert ( callee ) . second ) { CB ( callee ) ; } "
"SmallVector < Constant * , 16 > ; SmallPtrSet < * , 16 > visited ; if ( CS = CallSite ( & I ) ) * callee = CS . ) if callee && allee isIntrinsic ( ) && . insert callee . second ) { CB ( ) ;  ","SmallVector < Constant * , 16 > worklist ; SmallPtrSet < Constant * , 16 > visited ; if ( _isCallSite ( & I ) ) { Function * callee = _getCalledFunction ( & I ) ; if ( callee && allee -> isIntrinsic ( ) && visited . insert ( callee ) . second ) { CB ( callee ) ; } "
"const auto elapsed = std::chrono::duration_cast<std::chrono::seconds> ( std::chrono::steady_clock::now ( ) - start ) ; if ( timeout != kNoTimeout && elapsed > timeout ) { throw std::runtime_error ( ""Wait timeout"" ) ; } ","const auto elapsed = std::chrono::duration_cast<std::chrono::seconds> ( std::chrono::steady_clock::now ( ) - start ) ; if ( timeout != kNoTimeout && elapsed > timeout ) { TORCH_CHECK ( false , ""Wait timeout"" ) ; } "
"const auto elapsed = std::chrono::duration_cast<std::chrono::seconds> ( std::chrono::steady_clock::now ( ) - start ) ; if ( timeout != kNoTimeout && elapsed > timeout ) { throw std::runtime_error ( ""Wait timeout"" ) ; }  ","const auto elapsed = std::chrono::duration_cast<std::chrono::seconds> ( std::chrono::steady_clock::now ( ) - start ) ; if ( timeout != kNoTimeout && elapsed > timeout ) { TORCH_CHECK ( false , ""Wait timeout"" ) ; } "
"const auto elapsed = std::chrono::duration_cast<std::chrono::seconds> ( std::chrono::steady_clock::now ( ) - start ) ; if ( timeout != kNoTimeout || elapsed > timeout ) { throw std::runtime_error ( ""Wait timeout"" ) ; }  ","const auto elapsed = std::chrono::duration_cast<std::chrono::seconds> ( std::chrono::steady_clock::now ( ) - start ) ; if ( timeout != kNoTimeout && elapsed > timeout ) { TORCH_CHECK ( false , ""Wait timeout"" ) ; } "
"std::shared_ptr<SourceView> findSourceInArchiveFromQualifier ( caffe2::serialize::PyTorchStreamReader & reader , const std::string & export_prefix , const std::string & qualifier ) ","std::shared_ptr<Source> findSourceInArchiveFromQualifier ( caffe2::serialize::PyTorchStreamReader & reader , const std::string & export_prefix , const std::string & qualifier ) "
"std::shared_ptr<SourceView> findSourceInArchiveFromQualifier ( caffe2::serialize::PyTorchStreamReader & reader , const std::string & export_prefix , const std::string & qualifier )  ","std::shared_ptr<Source> findSourceInArchiveFromQualifier ( caffe2::serialize::PyTorchStreamReader & reader , const std::string & export_prefix , const std::string & qualifier ) "
static std::string inferContextualNamespace ( Instruction * I ) { auto functionName = _demangle ( I -> getFunction ( ) -> getName ( ) ) ; for ( auto & pattern : TorchLibraryInitPattern ) { if ( attern . pattern -> match ( functionName ) ) { continue ; ,static std::string inferContextualNamespace ( Instruction * I ) { auto functionName = _demangle ( _name ( I -> getFunction ( ) ) ) ; for ( auto & pattern : TorchLibraryInitPattern ) { if ( attern . pattern -> match ( functionName ) ) { continue ; 
static std::string inferContextualNamespace ( Instruction * I ) { auto functionName = _demangle ( I -> getFunction ( ) -> getName ( ) ) ; for ( auto & pattern : TorchLibraryInitPattern ) { if ( attern . pattern -> match ( functionName ) ) { continue ;  ,static std::string inferContextualNamespace ( Instruction * I ) { auto functionName = _demangle ( _name ( I -> getFunction ( ) ) ) ; for ( auto & pattern : TorchLibraryInitPattern ) { if ( attern . pattern -> match ( functionName ) ) { continue ; 
static std::string inferContextualNamespace ( Instruction * I ) { auto functionName = _demangle ( I -> getFunction ( ) . getName ( ) ) ; for ( auto & pattern : TorchLibraryInitPattern ) { if ( attern . pattern -> match ( functionName ) ) { continue ;  ,static std::string inferContextualNamespace ( Instruction * I ) { auto functionName = _demangle ( _name ( I -> getFunction ( ) ) ) ; for ( auto & pattern : TorchLibraryInitPattern ) { if ( attern . pattern -> match ( functionName ) ) { continue ; 
"void ReturnRefCounter ( const std::string & handle , uint64_t offset ) { std::lock_guard<std::mutex> lock ( cuda_ipc_global_entities . ref_counters_mutex_ ) ; auto & map = cuda_ipc_global_entities . ref_counters_files_ ; ","void ReturnRefCounter ( const std::string & handle , uint64_t offset ) { if ( udaIPCGlobalEntities::alive ) { return ; } std::lock_guard<std::mutex> lock ( cuda_ipc_global_entities . ref_counters_mutex_ ) ; auto & map = cuda_ipc_global_entities . ref_counters_files_ ; "
"void ReturnRefCounter ( const std::string & handle , uint64_t offset ) { std::lock_guard<std::mutex> lock ( cuda_ipc_global_entities . ref_counters_mutex_ ) ; auto & map = cuda_ipc_global_entities . ref_counters_files_ ;  ","void ReturnRefCounter ( const std::string & handle , uint64_t offset ) { if ( udaIPCGlobalEntities::alive ) { return ; } std::lock_guard<std::mutex> lock ( cuda_ipc_global_entities . ref_counters_mutex_ ) ; auto & map = cuda_ipc_global_entities . ref_counters_files_ ; "
"vTensor v_output { context , broadcast_first_input ( v_self , v_other ) v_other . sizes ( ) : v_self . sizes ( ) , v_self . options ( ) , } ; ","vTensor v_output { context , broadcast_size ( self_arg , other_arg ) , v_self . options ( ) , } ; "
"vTensor v_output { context , broadcast_first_input ( v_self , v_other ) v_other . sizes ( ) : v_self . sizes ( ) , v_self . options ( ) , } ;  ","vTensor v_output { context , broadcast_size ( self_arg , other_arg ) , v_self . options ( ) , } ; "
"v_output context , broadcast_first_input ( v_self , v_other ) v_other . ( ) : v_self . sizes ( ) , v_self . options ( ) , } ;  ","vTensor v_output { context , broadcast_size ( self_arg , other_arg ) , v_self . options ( ) , } ; "
"vTensor v_output { context , broadcast_first_input ( v_other . sizes ( ) : v_self . sizes ) , v_self . options ) , } ;  ","vTensor v_output { context , broadcast_size ( self_arg , other_arg ) , v_self . options ( ) , } ; "
"static inline void assertValidDevice ( int device ) { int device_num = caching_allocator . device_allocator . size ( ) ; TORCH_CHECK ( 0 <= device && device < device_num , ""Invalid device argument."" ) ; } ","static inline void assertValidDevice ( int device ) { const auto device_num = caching_allocator . device_allocator . size ( ) ; TORCH_CHECK ( 0 <= device && device < device_num , ""Invalid device argument."" ) ; } "
"static inline void assertValidDevice int ) { int device_num . device_allocator . size ( ) ; TORCH_CHECK ( 0 <= device && device < device_num , ""Invalid device argument."" ) ; }  ","static inline void assertValidDevice ( int device ) { const auto device_num = caching_allocator . device_allocator . size ( ) ; TORCH_CHECK ( 0 <= device && device < device_num , ""Invalid device argument."" ) ; } "
"static inline void assertValidDevice ( int device ) { int device_num = caching_allocator . device_allocator . size ( ) ; TORCH_CHECK ( 0 <= device && device < device_num , ""Invalid device argument."" ) ; }  ","static inline void assertValidDevice ( int device ) { const auto device_num = caching_allocator . device_allocator . size ( ) ; TORCH_CHECK ( 0 <= device && device < device_num , ""Invalid device argument."" ) ; } "
"static inline void assertValidDevice ( int device ) { int device_num = caching_allocator -> device_allocator . size ( ) ; TORCH_CHECK ( 0 <= device && device < device_num , ""Invalid device argument."" ) ; }  ","static inline void assertValidDevice ( int device ) { const auto device_num = caching_allocator . device_allocator . size ( ) ; TORCH_CHECK ( 0 <= device && device < device_num , ""Invalid device argument."" ) ; } "
"static inline void assertValidDevice ( int device ) { int device_num = caching_allocator . device_allocator . size ( ) ; TORCH_CHECK ( 0 < device && device < device_num , ""Invalid device argument."" ) ; }  ","static inline void assertValidDevice ( int device ) { const auto device_num = caching_allocator . device_allocator . size ( ) ; TORCH_CHECK ( 0 <= device && device < device_num , ""Invalid device argument."" ) ; } "
try { if ( event_sync_required_ ) { at::cuda::CUDAGuard device_guard ( device_ . index ( ) ) ; cudaEventDestroy ( event_ ) ; if ( udaIPCGlobalEntities::alive ) { return ; } ,try { if ( event_sync_required_ ) { at::cuda::CUDAGuard device_guard ( device_ . index ( ) ) ; C10_CUDA_CHECK ( cudaEventDestroy ( event_ ) ) ; if ( udaIPCGlobalEntities::alive ) { return ; } 
try { if ( event_sync_required_ ) { at::cuda::CUDAGuard device_guard ( device_ . index ( ) ) ; cudaEventDestroy ( event_ ) ; if ( udaIPCGlobalEntities::alive ) { return ; }  ,try { if ( event_sync_required_ ) { at::cuda::CUDAGuard device_guard ( device_ . index ( ) ) ; C10_CUDA_CHECK ( cudaEventDestroy ( event_ ) ) ; if ( udaIPCGlobalEntities::alive ) { return ; } 
"struct THCCachingHostAllocator final : public at::Allocator { at::DataPtr allocate ( size_t size ) const override { THAssert ( size >= 0 ) ; void * ptr ; THCudaCheck ( allocator . malloc ( & ptr , size ) ) ; return { ptr , ptr , & THCCachingHostDeleter , at::DeviceType::CPU } ; ","struct THCCachingHostAllocator final : public at::Allocator { at::DataPtr allocate ( size_t size ) const override { void * ptr ; THCudaCheck ( allocator . malloc ( & ptr , size ) ) ; return { ptr , ptr , & THCCachingHostDeleter , at::DeviceType::CPU } ; "
"THCCachingHostAllocator final : public at::Allocator at::DataPtr allocate ( size_t size ) override { THAssert >= 0 ) * ; THCudaCheck ( allocator . malloc ( ptr , size ) ) ; return ptr , ptr , THCCachingHostDeleter , at::DeviceType::CPU ;  ","struct THCCachingHostAllocator final : public at::Allocator { at::DataPtr allocate ( size_t size ) const override { void * ptr ; THCudaCheck ( allocator . malloc ( & ptr , size ) ) ; return { ptr , ptr , & THCCachingHostDeleter , at::DeviceType::CPU } ; "
"struct THCCachingHostAllocator final : public at::Allocator { at::DataPtr allocate ( size_t size ) const override { THAssert ( size >= 0 ) ; void * ptr ; THCudaCheck ( allocator . malloc ( & ptr , size ) ) ; return { ptr , ptr , & THCCachingHostDeleter , at::DeviceType::CPU } ;  ","struct THCCachingHostAllocator final : public at::Allocator { at::DataPtr allocate ( size_t size ) const override { void * ptr ; THCudaCheck ( allocator . malloc ( & ptr , size ) ) ; return { ptr , ptr , & THCCachingHostDeleter , at::DeviceType::CPU } ; "
"struct THCCachingHostAllocator : public at::Allocator { at::DataPtr allocate ( size_t size ) const { THAssert ( size >= ) ; void * ptr ; ( . malloc ( & ptr , size ) ) { ptr , ptr , & THCCachingHostDeleter at::DeviceType::CPU } ;  ","struct THCCachingHostAllocator final : public at::Allocator { at::DataPtr allocate ( size_t size ) const override { void * ptr ; THCudaCheck ( allocator . malloc ( & ptr , size ) ) ; return { ptr , ptr , & THCCachingHostDeleter , at::DeviceType::CPU } ; "
"struct THCCachingHostAllocator final : public at::Allocator { at::DataPtr allocate ( size_t size ) const override { THAssert ( size > 0 ) ; void * ptr ; THCudaCheck ( allocator . malloc ( & ptr , size ) ) ; return { ptr , ptr , & THCCachingHostDeleter , at::DeviceType::CPU } ;  ","struct THCCachingHostAllocator final : public at::Allocator { at::DataPtr allocate ( size_t size ) const override { void * ptr ; THCudaCheck ( allocator . malloc ( & ptr , size ) ) ; return { ptr , ptr , & THCCachingHostDeleter , at::DeviceType::CPU } ; "
VaryingShape<size_t> stride_indices ; VaryingShape<int64_t> strides ; VaryingShape<int64_t> sizes ; if ( t . layout ( ) == at::kStrided ) { sizes = VaryingShape<int64_t> { t . sizes ( ) . vec ( ) } ; strides = VaryingShape<int64_t> { t . strides ( ) . vec ( ) } ; } ,VaryingShape<size_t> stride_indices ; VaryingShape<int64_t> strides ; VaryingShape<int64_t> sizes ; if ( t . layout ( ) == at::kStrided && . is_nested ( ) ) { sizes = VaryingShape<int64_t> { t . sizes ( ) . vec ( ) } ; strides = VaryingShape<int64_t> { t . strides ( ) . vec ( ) } ; } 
VaryingShape<size_t> stride_indices ; strides ; VaryingShape<int64_t> sizes ; if ( t layout ( ) == at::kStrided ) = VaryingShape<int64_t> { sizes ( ) . vec ( } ; strides = { t . strides ) . vec ( ) } ; }  ,VaryingShape<size_t> stride_indices ; VaryingShape<int64_t> strides ; VaryingShape<int64_t> sizes ; if ( t . layout ( ) == at::kStrided && . is_nested ( ) ) { sizes = VaryingShape<int64_t> { t . sizes ( ) . vec ( ) } ; strides = VaryingShape<int64_t> { t . strides ( ) . vec ( ) } ; } 
stride_indices ; VaryingShape<int64_t> ; VaryingShape<int64_t> sizes ; if t . layout ( ) == at::kStrided ) { sizes = VaryingShape<int64_t> { t . sizes ) . vec ) } ; strides = VaryingShape<int64_t> { t . strides ( ) . vec ( ) } }  ,VaryingShape<size_t> stride_indices ; VaryingShape<int64_t> strides ; VaryingShape<int64_t> sizes ; if ( t . layout ( ) == at::kStrided && . is_nested ( ) ) { sizes = VaryingShape<int64_t> { t . sizes ( ) . vec ( ) } ; strides = VaryingShape<int64_t> { t . strides ( ) . vec ( ) } ; } 
VaryingShape<size_t> stride_indices ; VaryingShape<int64_t> strides ; VaryingShape<int64_t> sizes ; if ( t . layout ( ) == at::kStrided ) { sizes = VaryingShape<int64_t> { t . sizes ( ) . vec ( ) } ; strides = VaryingShape<int64_t> { t . strides ( ) . vec ( ) } ; }  ,VaryingShape<size_t> stride_indices ; VaryingShape<int64_t> strides ; VaryingShape<int64_t> sizes ; if ( t . layout ( ) == at::kStrided && . is_nested ( ) ) { sizes = VaryingShape<int64_t> { t . sizes ( ) . vec ( ) } ; strides = VaryingShape<int64_t> { t . strides ( ) . vec ( ) } ; } 
VaryingShape<size_t> stride_indices ; VaryingShape<int64_t> strides ; VaryingShape<int64_t> sizes ; if ( t . layout ( ) == at::kStrided ) { sizes = VaryingShape<int64_t> { t -> sizes ( ) . vec ( ) } ; strides = VaryingShape<int64_t> { t . strides ( ) . vec ( ) } ; }  ,VaryingShape<size_t> stride_indices ; VaryingShape<int64_t> strides ; VaryingShape<int64_t> sizes ; if ( t . layout ( ) == at::kStrided && . is_nested ( ) ) { sizes = VaryingShape<int64_t> { t . sizes ( ) . vec ( ) } ; strides = VaryingShape<int64_t> { t . strides ( ) . vec ( ) } ; } 
auto & work = * it ; if ( work -> isCompleted ( ) ) { it = workList_ . erase ( it ) ; } ,auto & work = * it ; if ( work -> isCompleted ( ) ) { work -> handleNCCLGuard ( ) ; it = workList_ . erase ( it ) ; } 
auto & work = * it ; if ( work -> isCompleted ( ) ) { it = workList_ . erase ( it ) ; }  ,auto & work = * it ; if ( work -> isCompleted ( ) ) { work -> handleNCCLGuard ( ) ; it = workList_ . erase ( it ) ; } 
auto work * it ; if ( work -> isCompleted ( ) ) { it . erase ( it ) ; }  ,auto & work = * it ; if ( work -> isCompleted ( ) ) { work -> handleNCCLGuard ( ) ; it = workList_ . erase ( it ) ; } 
auto & work = * it ; if ( work -> isCompleted ( ) ) it = workList_ . erase ( it ) ; }  ,auto & work = * it ; if ( work -> isCompleted ( ) ) { work -> handleNCCLGuard ( ) ; it = workList_ . erase ( it ) ; } 
auto & work = * it ; if ( work -> isCompleted ( ) { it workList_ . erase ( it ;  ,auto & work = * it ; if ( work -> isCompleted ( ) ) { work -> handleNCCLGuard ( ) ; it = workList_ . erase ( it ) ; } 
static void THPGenerator_dealloc ( THPGenerator * self ) { self -> cdata . set_pyobj ( nullptr ) ; self -> cdata . ~ Generator ( ) ; Py_TYPE ( self ) -> tp_free ( ( PyObject * ) self ) ; } ,static void THPGenerator_dealloc ( PyObject * _self ) { auto self = reinterpret_cast <THPGenerator*> ( _self ) ; if ( self -> cdata . defined ( ) ) { self -> cdata . set_pyobj ( nullptr ) ; self -> cdata . ~ Generator ( ) ; } Py_TYPE ( _self ) -> tp_free ( _self ) ; } 
static void THPGenerator_dealloc ( THPGenerator * self ) { self -> cdata . set_pyobj ( nullptr ) ; self cdata . ~ Generator ( ) ; ( self ) -> tp_free ( ( PyObject * self ) ; }  ,static void THPGenerator_dealloc ( PyObject * _self ) { auto self = reinterpret_cast <THPGenerator*> ( _self ) ; if ( self -> cdata . defined ( ) ) { self -> cdata . set_pyobj ( nullptr ) ; self -> cdata . ~ Generator ( ) ; } Py_TYPE ( _self ) -> tp_free ( _self ) ; } 
